response_id,start_date,end_date,story_condition,load_condition,cognitive_load_digits_response,cognitive_load_digits_correct_bool,vignette_condition_order,vignette_condition_position_1,vignette_condition_position_2,vignette_condition_position_3,first_vignette_distal_blame,first_vignette_distal_wrong,first_vignette_distal_punish,distal_blame_ch_minus_cc,distal_blame_div_minus_cc,proximate_blame_cc_minus_ch,distal_wrong_ch_minus_cc,distal_wrong_div_minus_cc,proximate_wrong_cc_minus_ch,distal_punish_ch_minus_cc,distal_punish_div_minus_cc,proximate_punish_cc_minus_ch,distal_blame_min_ch_div_minus_cc,distal_wrong_min_ch_div_minus_cc,distal_punish_min_ch_div_minus_cc,twoafc_bill_vs_clark,twoafc_ch_vs_cc,twoafc_div_vs_cc,distal_blame_cc,distal_blame_ch,distal_blame_div,distal_wrong_cc,distal_wrong_ch,distal_wrong_div,distal_punish_cc,distal_punish_ch,distal_punish_div,proximate_blame_cc,proximate_blame_ch,proximate_wrong_cc,proximate_wrong_ch,proximate_punish_cc,proximate_punish_ch,comprehension_probability_same_bool,comprehension_distal_necessary_bool,comprehension_bill_necessary_bool,comprehension_all_correct_bool,crt_score,individualism_horizontal,individualism_vertical,individualism_score,included,age,gender,race_compact,political_compact,duration_seconds,q_recaptcha_score,consent_form,cog_load_check,crt_bat_ball,crt_widgets,crt_lilly_pads,incdol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,id,bill_minus_distal_cc_blame,bill_minus_distal_ch_blame,bill_minus_distal_cc_wrong,bill_minus_distal_ch_wrong,bill_minus_distal_cc_punish,bill_minus_distal_ch_punish,distal_cc_timing_first_click_seconds,distal_cc_timing_last_click_seconds,distal_cc_timing_last_minus_first_seconds,distal_ch_timing_first_click_seconds,distal_ch_timing_last_click_seconds,distal_ch_timing_last_minus_first_seconds,distal_div_timing_first_click_seconds,distal_div_timing_last_click_seconds,distal_div_timing_last_minus_first_seconds,proximate_cc_timing_first_click_seconds,proximate_cc_timing_last_click_seconds,proximate_cc_timing_last_minus_first_seconds,proximate_ch_timing_first_click_seconds,proximate_ch_timing_last_click_seconds,proximate_ch_timing_last_minus_first_seconds,comprehension_timing_first_click_seconds,comprehension_timing_last_click_seconds,comprehension_timing_last_minus_first_seconds
R_11MHKVP5ChtxrDg,2026-03-09 11:22:00,2026-03-09 11:32:00,trolley,high,8403259,True,DIV-CH-CC,DIV,CH,CC,5.0,6.0,25.0,-1.0,-2.0,2.0,0.0,0.0,4.0,-5.0,5.0,13.0,-2.0,0.0,-5.0,Bill ≤ Clark,CH > CC,DIV < CC,7.0,6.0,5.0,6.0,6.0,6.0,20.0,15.0,25.0,6.0,4.0,7.0,3.0,18.0,5.0,True,False,True,False,3.0,0.453125,0.4427083333333333,0.44791666666666663,False,18,Female,Black or African American,Liberal/progressive,591.0,1,I CONSENT to participate in this study,8403259,5,5,47,(5) neither agree nor disagree,(3) disagree,(7) agree,(9) totally agree,(7) agree,6,(5) neither agree nor disagree,(7) agree,(5) neither agree nor disagree,6,(5) neither agree nor disagree,(9) totally agree,(9) totally agree,(5) neither agree nor disagree,94518,-1.0,-2.0,1.0,-3.0,-2.0,-10.0,7.336,44.567,37.231,2.891,72.956,70.065,66.49,79.205,12.715000000000003,12.754,22.171,9.417,10.339,68.756,58.417,13.073,22.906,9.832999999999998
R_56lQNAWdn1x1qSs,2026-03-09 11:23:00,2026-03-09 11:33:00,trolley,low,63,True,DIV-CH-CC,DIV,CH,CC,8.0,8.0,1.0,3.0,3.0,-2.0,3.0,3.0,-2.0,2.0,0.0,0.0,3.0,3.0,0.0,Bill ≥ Clark,CH < CC,DIV ≤ CC,5.0,8.0,8.0,5.0,8.0,8.0,1.0,3.0,1.0,5.0,7.0,5.0,7.0,1.0,1.0,True,True,True,True,1.0,0.453125,0.390625,0.421875,True,18,Female,White,Libertarian/classical liberal,557.0,1,I CONSENT to participate in this study,63,5,100,24,(7) agree,6,6,(5) neither agree nor disagree,(3) disagree,(5) neither agree nor disagree,4,(7) agree,(7) agree,(7) agree,6,(5) neither agree nor disagree,(7) agree,6,94861,0.0,-1.0,0.0,-1.0,0.0,-2.0,52.565,58.215,5.650000000000006,16.266,61.252,44.986000000000004,76.016,100.009,23.992999999999995,10.972,21.788,10.816,4.797,24.648,19.851,9.398,20.449,11.051000000000002
R_7KrOHi1syvI1KIN,2026-03-09 11:33:00,2026-03-09 11:50:00,firework,high,8403295,False,DIV-CC-CH,DIV,CC,CH,3.0,5.0,1.0,6.0,0.0,8.0,3.0,-1.0,7.0,5.0,0.0,10.0,0.0,-1.0,0.0,Bill > Clark,CH > CC,DIV > CC,3.0,9.0,3.0,6.0,9.0,5.0,1.0,6.0,1.0,9.0,1.0,9.0,2.0,10.0,0.0,True,True,True,True,0.0,0.578125,0.34375,0.4609375,True,19,Male,Self describe: Middle Eastern,Liberal/progressive,1016.0,0.899999976,I CONSENT to participate in this study,8403295,10,100,24,(9) totally agree,(9) totally agree,8,(5) neither agree nor disagree,8,(7) agree,2,(7) agree,6,(7) agree,(9) totally agree,(9) totally agree,(9) totally agree,6,94416,6.0,-8.0,3.0,-7.0,9.0,-6.0,77.156,108.724,31.567999999999998,41.533,60.017,18.484,43.362,230.004,186.642,42.654,65.335,22.68099999999999,12.627,74.95,62.323,5.22,34.153,28.933
R_5HnHl46q5tKGaFv,2026-03-09 11:53:00,2026-03-09 11:59:00,trolley,high,8403259,True,CH-DIV-CC,CH,DIV,CC,5.0,5.0,20.0,0.0,0.0,4.0,0.0,0.0,3.0,10.0,10.0,10.0,0.0,0.0,10.0,Bill < Clark,CH ≥ CC,DIV ≥ CC,5.0,5.0,5.0,5.0,5.0,5.0,10.0,20.0,20.0,7.0,3.0,5.0,2.0,15.0,5.0,False,False,False,False,1.0,0.5,0.5,0.5,False,19,Female,Self describe: Mixed,Moderate,346.0,1,I CONSENT to participate in this study,8403259,5,100,24,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,94351,2.0,-2.0,0.0,-3.0,5.0,-15.0,3.563,21.642,18.079,5.955,21.492,15.537,2.97,20.653,17.683,3.156,21.235,18.079,3.079,31.508,28.429,6.875,11.284,4.409000000000001
R_5QgwNiZdPuXMvDX,2026-03-09 11:43:00,2026-03-09 11:59:00,firework,low,63,True,CH-DIV-CC,CH,DIV,CC,6.0,9.0,3.0,2.0,5.0,2.0,5.0,5.0,0.0,2.0,5.0,7.0,2.0,5.0,2.0,Bill > Clark,CH > CC,DIV ≤ CC,4.0,6.0,9.0,4.0,9.0,9.0,1.0,3.0,6.0,9.0,7.0,9.0,9.0,10.0,3.0,True,False,True,False,1.0,0.546875,0.4947916666666667,0.5208333333333334,False,19,Male,White,Liberal/progressive,980.0,1,I CONSENT to participate in this study,63,10,5,12,8,(7) agree,8,(7) agree,(3) disagree,(5) neither agree nor disagree,6,6,(7) agree,(7) agree,(7) agree,4,6,6,94853,5.0,1.0,5.0,0.0,9.0,0.0,23.335,31.935,8.599999999999998,208.423,234.373,25.94999999999999,55.241,64.123,8.882000000000005,16.625,21.742,5.117000000000001,23.898,29.832,5.934000000000001,27.607,50.49,22.883000000000003
R_6QgwW13V22D3RHf,2026-03-09 11:42:00,2026-03-09 11:59:00,trolley,high,845606,False,CC-DIV-CH,CC,DIV,CH,7.0,5.0,5.0,-1.0,1.0,2.0,3.0,4.0,2.0,-1.0,2.0,0.0,-1.0,3.0,-1.0,Bill ≥ Clark,CH ≥ CC,DIV < CC,7.0,6.0,8.0,5.0,8.0,9.0,5.0,4.0,7.0,9.0,7.0,9.0,7.0,10.0,10.0,True,True,True,True,3.0,0.296875,0.484375,0.390625,True,18,Female,Asian,Liberal/progressive,1056.0,1,I CONSENT to participate in this study,845606,5,5,47,(5) neither agree nor disagree,(5) neither agree nor disagree,6,6,4,6,(7) agree,(9) totally agree,(9) totally agree,(9) totally agree,8,6,(7) agree,(5) neither agree nor disagree,94544,2.0,1.0,4.0,-1.0,5.0,6.0,179.046,242.009,62.962999999999994,58.914,84.24,25.325999999999993,89.706,124.061,34.355000000000004,41.3,68.11,26.810000000000002,51.07,74.851,23.781,18.269,38.549,20.28
R_6GwX47qiV7bVpuH,2026-03-09 11:53:00,2026-03-09 12:06:00,trolley,low,63,True,CC-CH-DIV,CC,CH,DIV,5.0,5.0,5.0,4.0,4.0,0.0,2.0,4.0,0.0,20.0,20.0,0.0,4.0,2.0,20.0,Bill ≥ Clark,CH > CC,DIV > CC,5.0,9.0,9.0,5.0,7.0,9.0,5.0,25.0,25.0,9.0,9.0,9.0,9.0,25.0,25.0,False,True,True,False,3.0,0.5,0.421875,0.4609375,False,19,Female,White,Conservative,776.0,1,I CONSENT to participate in this study,63,5,5,47,(9) totally agree,(7) agree,(7) agree,(7) agree,(3) disagree,(5) neither agree nor disagree,8,(9) totally agree,(9) totally agree,(5) neither agree nor disagree,(5) neither agree nor disagree,(7) agree,(7) agree,(7) agree,94976,4.0,0.0,4.0,2.0,20.0,0.0,143.416,186.132,42.71600000000001,87.017,96.183,9.166000000000011,56.475,61.141,4.665999999999997,52.133,67.181,15.047999999999995,20.595,28.163,7.568000000000001,11.872,33.073,21.201
R_1FtfPLElAa7fjEV,2026-03-09 12:02:00,2026-03-09 12:08:00,firework,low,63,True,DIV-CC-CH,DIV,CC,CH,9.0,8.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,4.0,1.0,10.0,2.0,2.0,1.0,Bill > Clark,CH > CC,DIV > CC,7.0,9.0,9.0,6.0,9.0,8.0,1.0,5.0,2.0,9.0,6.0,9.0,4.0,10.0,0.0,True,True,True,True,1.0,0.4375,0.4375,0.4375,True,19,Female,Asian,Liberal/progressive,375.0,0.800000012,I CONSENT to participate in this study,63,10,100,47,(5) neither agree nor disagree,6,(3) disagree,(5) neither agree nor disagree,(1) totally disagree,(3) disagree,(3) disagree,6,6,(7) agree,(3) disagree,(3) disagree,6,(3) disagree,95316,2.0,-3.0,3.0,-5.0,9.0,-5.0,23.485,34.535,11.049999999999997,16.322,22.474,6.152000000000001,54.941,68.375,13.433999999999997,17.48,25.297,7.817,6.786,21.137,14.351,7.048,20.015,12.967
R_848RSnsVeMMe6sx,2026-03-09 11:43:00,2026-03-09 12:12:00,firework,high,8403259,True,CH-CC-DIV,CH,CC,DIV,7.0,8.0,10.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-3.0,-5.0,-1.0,-2.0,-3.0,Bill ≤ Clark,CH > CC,DIV < CC,8.0,7.0,7.0,9.0,8.0,7.0,10.0,10.0,7.0,8.0,9.0,8.0,9.0,10.0,15.0,True,False,False,False,2.0,0.375,0.4270833333333333,0.40104166666666663,False,20,Male,Asian,Nonpolitical,1710.0,0.899999976,I CONSENT to participate in this study,8403259,5,1,47,(5) neither agree nor disagree,(5) neither agree nor disagree,(3) disagree,(5) neither agree nor disagree,(3) disagree,(7) agree,(3) disagree,(7) agree,(3) disagree,(7) agree,(7) agree,(5) neither agree nor disagree,(7) agree,(5) neither agree nor disagree,94939,0.0,2.0,-1.0,1.0,0.0,5.0,129.078,255.586,126.50800000000001,397.132,556.44,159.30800000000005,79.997,181.658,101.66099999999999,9.822,21.78,11.958000000000002,34.122,45.198,11.076,23.24,43.178,19.938
R_1RrnzweazeoJWbL,2026-03-09 12:27:00,2026-03-09 12:41:00,firework,high,8403259,True,CC-CH-DIV,CC,CH,DIV,4.0,7.0,0.0,2.0,3.0,-3.0,1.0,0.0,0.0,1.0,2.0,-5.0,2.0,0.0,1.0,Bill ≥ Clark,CH > CC,DIV > CC,4.0,6.0,7.0,7.0,8.0,7.0,0.0,1.0,2.0,4.0,7.0,7.0,7.0,0.0,5.0,True,True,True,True,3.0,0.5625,0.3229166666666667,0.44270833333333337,True,22,Male,Asian,Nonpolitical,835.0,1,I CONSENT to participate in this study,8403259,5,5,47,(7) agree,6,(9) totally agree,(3) disagree,(1) totally disagree,(7) agree,(7) agree,(7) agree,6,6,(7) agree,(7) agree,(7) agree,8,93506,0.0,1.0,0.0,-1.0,0.0,4.0,51.378,227.696,176.31799999999998,59.142,78.79,19.648000000000003,49.203,59.87,10.666999999999994,41.28,45.33,4.049999999999997,10.12,20.952,10.832000000000003,14.118,30.519,16.400999999999996
R_7jNRFGDKOA59utb,2026-03-09 12:35:00,2026-03-09 12:49:00,trolley,high,8403259,True,CH-CC-DIV,CH,CC,DIV,7.0,6.0,15.0,-1.0,-1.0,1.0,-2.0,-1.0,1.0,-15.0,0.0,10.0,-1.0,-2.0,-15.0,Bill ≥ Clark,CH > CC,DIV > CC,8.0,7.0,7.0,8.0,6.0,7.0,30.0,15.0,30.0,6.0,5.0,6.0,5.0,15.0,5.0,True,True,True,True,0.0,0.4375,0.3697916666666667,0.40364583333333337,True,19,Female,Other,Conservative,845.0,,I CONSENT to participate in this study,8403259,10,500,24,8,(5) neither agree nor disagree,(7) agree,(7) agree,(5) neither agree nor disagree,(5) neither agree nor disagree,4,(7) agree,(7) agree,(7) agree,(7) agree,8,6,8,94912,-2.0,-2.0,-2.0,-1.0,-15.0,-10.0,90.255,103.872,13.617000000000004,113.752,138.454,24.702000000000012,59.805,70.372,10.567,32.739,47.323,14.584000000000003,22.082,52.234,30.152,17.364,29.747,12.383
R_7fwyU3iku1MQQkF,2026-03-09 12:32:00,2026-03-09 12:56:00,firework,low,63,True,CC-DIV-CH,CC,DIV,CH,4.0,6.0,1.0,0.0,-2.0,0.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,-2.0,-2.0,-1.0,Bill ≥ Clark,CH > CC,DIV ≤ CC,4.0,4.0,2.0,6.0,4.0,5.0,1.0,0.0,0.0,7.0,7.0,7.0,7.0,4.0,4.0,True,True,True,True,0.0,0.40625,0.3489583333333333,0.37760416666666663,True,18,Female,White,Moderate,1434.0,0.899999976,I CONSENT to participate in this study,63,10,10,24,(7) agree,(3) disagree,(9) totally agree,4,2,4,(3) disagree,(7) agree,(9) totally agree,(7) agree,(7) agree,6,6,(5) neither agree nor disagree,93318,3.0,3.0,1.0,3.0,3.0,4.0,78.607,105.924,27.317000000000007,32.175,38.393,6.2180000000000035,60.277,71.611,11.334000000000003,48.959,57.66,8.700999999999993,8.834,55.835,47.001000000000005,45.999,147.433,101.434
R_7QlJe3Htda2RR8k,2026-03-09 13:00:00,2026-03-09 13:06:00,trolley,high,852639,False,CC-CH-DIV,CC,CH,DIV,6.0,6.0,14.0,-2.0,1.0,-2.0,-2.0,0.0,-1.0,-4.0,26.0,-36.0,-2.0,-2.0,-4.0,Bill ≥ Clark,CH ≥ CC,DIV < CC,6.0,4.0,7.0,6.0,4.0,6.0,14.0,10.0,40.0,5.0,7.0,3.0,4.0,4.0,40.0,False,False,True,False,0.0,0.546875,0.53125,0.5390625,False,18,Female,White,Nonpolitical,373.0,0.899999976,I CONSENT to participate in this study,852639,10,100,14,(3) disagree,6,6,(7) agree,(7) agree,(5) neither agree nor disagree,(7) agree,(7) agree,(5) neither agree nor disagree,4,(5) neither agree nor disagree,6,(5) neither agree nor disagree,(7) agree,95102,-1.0,3.0,-3.0,0.0,-10.0,30.0,6.454,29.533,23.079,7.37,25.756,18.386,4.569,39.191,34.622,2.834,20.913,18.079,2.121,20.755,18.634,4.536,25.929,21.393
R_3mg6QubRRANXfnv,2026-03-09 10:04:00,2026-03-09 13:31:00,firework,low,63,True,CH-DIV-CC,CH,DIV,CC,6.0,5.0,0.0,0.0,1.0,5.0,-1.0,1.0,5.0,0.0,1.0,3.0,0.0,-1.0,0.0,Bill > Clark,CH > CC,DIV > CC,6.0,6.0,7.0,6.0,5.0,7.0,0.0,0.0,1.0,9.0,4.0,9.0,4.0,3.0,0.0,True,True,True,True,3.0,0.28125,0.3385416666666667,0.30989583333333337,True,20,Female,Self describe: MESA,Moderate,12455.0,1,I CONSENT to participate in this study,63,5,5,47,6,(5) neither agree nor disagree,4,6,(3) disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,8,(9) totally agree,8,(7) agree,(7) agree,6,(9) totally agree,93457,3.0,-2.0,3.0,-1.0,3.0,0.0,57.819,71.086,13.266999999999996,216.941,392.018,175.07699999999997,116.81,149.109,32.29900000000001,28.587,48.623,20.035999999999998,25.406,45.107,19.701,19.573,40.639,21.066000000000003
R_78A4zMsfITVfm4a,2026-03-09 13:29:00,2026-03-09 13:35:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,7.0,7.0,35.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-20.0,-10.0,5.0,-2.0,-2.0,-20.0,Bill ≤ Clark,CH ≥ CC,DIV ≤ CC,7.0,5.0,5.0,7.0,5.0,5.0,35.0,15.0,25.0,5.0,5.0,5.0,5.0,40.0,35.0,True,True,True,True,1.0,0.515625,0.46875,0.4921875,True,19,Female,White,Liberal/progressive,341.0,1,I CONSENT to participate in this study,8403259,5,100,24,8,(7) agree,8,(7) agree,6,(7) agree,6,8,(7) agree,(7) agree,(7) agree,6,8,(7) agree,95366,-2.0,0.0,-2.0,0.0,5.0,20.0,8.522,22.855,14.333,2.602,22.501,19.899,5.453,20.817,15.364,4.703,21.453,16.75,4.542,20.892,16.35,5.501,11.032,5.531
R_623zoNPSVW6QB0W,2026-03-09 13:33:00,2026-03-09 13:58:00,firework,low,63,True,CH-CC-DIV,CH,CC,DIV,7.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,Bill > Clark,CH > CC,DIV > CC,3.0,7.0,6.0,3.0,6.0,6.0,1.0,3.0,5.0,9.0,5.0,9.0,7.0,10.0,5.0,True,True,True,True,0.0,0.359375,0.5520833333333333,0.45572916666666663,True,18,Female,White,Liberal/progressive,1450.0,,I CONSENT to participate in this study,63,10,100,24,(7) agree,6,4,6,(5) neither agree nor disagree,(7) agree,4,(7) agree,8,(7) agree,(7) agree,(3) disagree,6,(5) neither agree nor disagree,93838,6.0,-2.0,6.0,1.0,9.0,2.0,60.123,76.869,16.746000000000002,182.764,219.994,37.22999999999999,78.952,99.614,20.662000000000006,7.92,22.047,14.127,26.5,43.758,17.258000000000003,10.431,26.909,16.478
R_5kBxsTAq70mNaPp,2026-03-09 13:52:00,2026-03-09 14:03:00,trolley,low,63,True,CC-CH-DIV,CC,CH,DIV,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,Bill ≤ Clark,CH ≥ CC,DIV ≤ CC,7.0,8.0,7.0,7.0,8.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0,12.0,12.0,True,True,True,True,3.0,0.59375,0.515625,0.5546875,True,18,Female,Self describe: hispanic,Liberal/progressive,609.0,1,I CONSENT to participate in this study,63,5,5,47,(7) agree,(9) totally agree,6,6,6,8,(5) neither agree nor disagree,(7) agree,(5) neither agree nor disagree,(5) neither agree nor disagree,(7) agree,6,6,6,95087,0.0,-1.0,0.0,-1.0,5.0,0.0,55.49,72.058,16.568000000000005,57.699,72.284,14.585000000000008,61.238,71.221,9.983000000000004,30.205,36.055,5.850000000000001,3.495,26.296,22.801,6.973,16.24,9.267
R_5SB40ix4WEnIBbr,2026-03-09 14:02:00,2026-03-09 14:09:00,firework,high,8403254,False,DIV-CH-CC,DIV,CH,CC,5.0,4.0,5.0,-1.0,-1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,-1.0,0.0,1.0,Bill ≥ Clark,CH < CC,DIV ≥ CC,6.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,3.0,6.0,5.0,0.0,0.0,True,False,True,False,1.0,0.515625,0.3541666666666667,0.43489583333333337,False,19,Male,White,Liberal/progressive,448.0,0.800000012,I CONSENT to participate in this study,8403254,10,100,47,(7) agree,6,(7) agree,(5) neither agree nor disagree,4,4,(3) disagree,(7) agree,6,8,4,6,6,(7) agree,93344,-2.0,-2.0,2.0,1.0,-4.0,-6.0,14.889,26.5,11.611,4.301,23.5,19.198999999999998,12.717,43.734,31.017000000000003,8.704,20.875,12.171,7.99,20.59,12.6,2.981,26.245,23.264000000000003
R_7DkI2vWZL89rCj9,2026-03-09 14:06:00,2026-03-09 14:17:00,firework,high,3258049,False,DIV-CC-CH,DIV,CC,CH,5.0,4.0,25.0,-2.0,-1.0,-2.0,3.0,0.0,1.0,0.0,5.0,0.0,-2.0,0.0,0.0,Bill ≥ Clark,CH ≤ CC,DIV ≥ CC,6.0,4.0,5.0,4.0,7.0,4.0,20.0,20.0,25.0,4.0,6.0,4.0,3.0,10.0,10.0,True,False,False,False,3.0,0.546875,0.375,0.4609375,False,18,Male,Asian,Nonpolitical,653.0,1,I CONSENT to participate in this study,3258049,5,5,47,(7) agree,(7) agree,(7) agree,(5) neither agree nor disagree,(3) disagree,(5) neither agree nor disagree,(3) disagree,6,6,(7) agree,6,(7) agree,6,(5) neither agree nor disagree,93995,-2.0,2.0,0.0,-4.0,-10.0,-10.0,10.778,45.362,34.584,2.646,191.694,189.048,5.032,42.582,37.55,1.552,88.433,86.881,2.704,20.47,17.766,11.607,37.875,26.268
R_3MuLbMORtuqyHin,2026-03-09 14:13:00,2026-03-09 14:28:00,trolley,low,63,True,CH-DIV-CC,CH,DIV,CC,7.0,7.0,20.0,2.0,1.0,1.0,2.0,1.0,0.0,10.0,5.0,5.0,1.0,1.0,5.0,Bill ≥ Clark,CH ≥ CC,DIV ≤ CC,5.0,7.0,6.0,5.0,7.0,6.0,10.0,20.0,15.0,7.0,6.0,7.0,7.0,15.0,10.0,True,True,True,True,2.0,0.375,0.4791666666666667,0.42708333333333337,True,19,Female,White,Liberal/progressive,923.0,1,I CONSENT to participate in this study,63,5,100,47,4,(5) neither agree nor disagree,4,(7) agree,6,8,(7) agree,4,(9) totally agree,(7) agree,6,8,8,6,94575,2.0,-1.0,2.0,0.0,5.0,-10.0,58.899,64.366,5.466999999999999,111.239,139.405,28.165999999999997,79.793,119.092,39.29899999999999,12.517,21.851,9.334,36.578,65.061,28.483000000000004,18.963,32.479,13.515999999999998
R_5UMymaPDjm8LEGZ,2026-03-09 14:22:00,2026-03-09 14:41:00,trolley,high,8405239,False,DIV-CC-CH,DIV,CC,CH,9.0,9.0,50.0,1.0,2.0,8.0,1.0,2.0,8.0,-5.0,30.0,50.0,1.0,1.0,-5.0,Bill > Clark,CH < CC,DIV < CC,7.0,8.0,9.0,7.0,8.0,9.0,20.0,15.0,50.0,9.0,1.0,9.0,1.0,50.0,0.0,False,True,True,False,3.0,0.546875,0.5,0.5234375,False,19,Male,White,Liberal/progressive,1179.0,0.800000012,I CONSENT to participate in this study,8405239,5,5,47,8,(7) agree,(7) agree,(5) neither agree nor disagree,6,6,(3) disagree,6,6,(7) agree,6,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,93870,2.0,-7.0,2.0,-7.0,30.0,-15.0,40.015,89.916,49.900999999999996,10.461,41.797,31.336,414.935,443.902,28.966999999999985,7.596,51.094,43.498000000000005,11.076,144.374,133.298,14.183,33.584,19.401000000000003
R_6TvDVpj5d6cMmUI,2026-03-09 14:14:00,2026-03-09 14:41:00,firework,low,63,True,CH-DIV-CC,CH,DIV,CC,6.0,8.0,2.0,-1.0,1.0,2.0,0.0,-1.0,6.0,-3.0,2.0,10.0,-1.0,-1.0,-3.0,Bill > Clark,CH < CC,DIV > CC,7.0,6.0,8.0,8.0,8.0,7.0,5.0,2.0,7.0,9.0,7.0,9.0,3.0,15.0,5.0,True,True,True,True,2.0,0.578125,0.578125,0.578125,True,19,Female,White,Liberal/progressive,1623.0,1,I CONSENT to participate in this study,63,5,100,47,8,8,(7) agree,8,4,(7) agree,6,(7) agree,6,6,6,4,6,(5) neither agree nor disagree,95021,2.0,1.0,1.0,-5.0,10.0,3.0,38.851,48.81,9.959000000000003,120.395,155.405,35.010000000000005,73.614,83.463,9.84899999999999,21.461,40.585,19.124000000000002,46.835,71.157,24.321999999999996,7.259,21.498,14.239
R_6Ld4J2PwyeZUmbE,2026-03-09 13:58:00,2026-03-09 14:58:00,trolley,low,63,True,CC-DIV-CH,CC,DIV,CH,5.0,9.0,15.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,Bill ≤ Clark,CH ≥ CC,DIV ≤ CC,5.0,9.0,5.0,9.0,9.0,9.0,15.0,15.0,15.0,5.0,1.0,9.0,9.0,15.0,0.0,True,True,True,True,2.0,0.640625,0.40625,0.5234375,True,18,Male,Self describe: Hispanic,Moderate,3570.0,0.800000012,I CONSENT to participate in this study,63,10,5,47,(9) totally agree,8,(9) totally agree,8,6,6,6,(3) disagree,(7) agree,8,(7) agree,(7) agree,(9) totally agree,8,94114,0.0,-8.0,0.0,0.0,0.0,-15.0,194.07,211.837,17.766999999999996,50.255,65.888,15.633000000000003,87.319,110.868,23.548999999999992,18.286,23.337,5.050999999999998,3.645,24.477,20.832,14.971,36.918,21.947
R_1rJ5vGnJ8bP4Hvw,2026-03-09 14:58:00,2026-03-09 15:19:00,firework,high,8403259,True,DIV-CH-CC,DIV,CH,CC,7.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,Bill ≥ Clark,CH > CC,DIV ≤ CC,7.0,9.0,7.0,6.0,8.0,6.0,1.0,2.0,0.0,8.0,8.0,7.0,7.0,3.0,3.0,True,True,True,True,3.0,0.5625,0.4322916666666667,0.49739583333333337,True,20,Male,Self describe: Hispanic,Nonpolitical,1251.0,0.800000012,I CONSENT to participate in this study,8403259,5,5,47,(7) agree,8,(7) agree,(5) neither agree nor disagree,6,(7) agree,(3) disagree,(7) agree,(5) neither agree nor disagree,(7) agree,(7) agree,(7) agree,6,6,94068,1.0,-1.0,1.0,-1.0,2.0,1.0,81.974,106.991,25.016999999999996,109.041,123.758,14.716999999999999,133.515,186.297,52.78200000000001,22.187,31.47,9.282999999999998,32.579,53.845,21.266,20.823,38.54,17.717
R_3MLnZjEQBNBT6hZ,2026-03-09 12:53:00,2026-03-09 16:01:00,trolley,high,8403259,True,DIV-CH-CC,DIV,CH,CC,4.0,3.0,34.0,-1.0,0.0,2.0,-1.0,-2.0,-5.0,13.0,24.0,-8.0,-1.0,-2.0,13.0,Bill ≥ Clark,CH > CC,DIV ≥ CC,4.0,3.0,4.0,5.0,4.0,3.0,10.0,23.0,34.0,6.0,4.0,2.0,7.0,2.0,10.0,True,False,True,False,0.0,0.59375,0.5208333333333333,0.5572916666666666,False,19,Male,Asian,Liberal/progressive,11301.0,1,I CONSENT to participate in this study,8403259,10,100,3,4,6,6,(5) neither agree nor disagree,(5) neither agree nor disagree,6,4,4,(7) agree,4,(3) disagree,4,(7) agree,(3) disagree,93422,2.0,1.0,-3.0,3.0,-8.0,-13.0,11.071,22.98,11.909,3.469,72.91,69.441,3.332,10097.528,10094.196,2.845,26.625,23.78,61.968,67.679,5.7109999999999985,32.289,52.05,19.760999999999996
