StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Q_RecaptchaScore,Consent Form,pucc_blame_1,pucc_wrong_1,pucc_punish,puch_blame_1,puch_wrong_1,puch_punish,pudiv_blame_1,pudiv_wrong_1,pudiv_punish,ppcc_blame_1,ppcc_wrong_1,ppcc_punish,ppch_blame_1,ppch_wrong_1,ppch_punish,tucc_blame_1,tucc_wrong_1,tucc_punish,tuch_blame_1,tuch_wrong_1,tuch_punish,tudiv_blame_1,tudiv_wrong_1,tudiv_punish,tpcc_blame_1,tpcc_wrong_1,tpcc_punish,tpch_blame_1,tpch_wrong_1,tpch_punish,cog_load_check,comp_p_prob_harm,comp_p_agency_across,comp_p_agency_within,2afc_p_interperson_1,2afc_p_interperson_2,2afc_p_intraperson_1,2afc_p_intraperson_2,2afc_p_intraperson_3,2afc_p_intraperson_4,comp_t_prob_harm,comp_t_agency_across,comp_t_agency_within,2afc_t_interperson_1,2afc_t_interperson_2,2afc_t_intraperson_1,2afc_t_intraperson_2,2afc_t_intraperson_3,2afc_t_intraperson_4,crt_bat_ball,crt_widgets,crt_lilly_pads,indcol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,Age,Gender,Race,Race_7_TEXT,Political,Political_6_TEXT,user_feedback,id,LoadCondition,StoryCondition,CaseOrder
05/03/2026 13:02,05/03/2026 13:03,100,29,True,,ROBOT_94607E32,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,7,3,7,8,4,5,6,2,8,9,5,3,5,1,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,"Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,8,5,4,6,5,9,8,7,9,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The presence of another decision-maker, like Bill or the computerized mechanism, influenced my perception of Clark's blameworthiness because it introduced additional uncertainty about the final outcome. When Clark's actions were directly linked to the harm without an intermediary, I perceived him as more blameworthy. However, when another decision-maker was involved, it distributed the moral responsibility, decreasing Clark's blameworthiness.",ROBOT_94607E32,low,trolley,CC-DIV-CH
05/03/2026 13:03,05/03/2026 13:03,100,16,True,,ROBOT_00EC182E,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,5,1,7,6,2,6,5,1,7,6,2,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,6,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the level of control he had over the outcome and the presence of other decision-makers or mechanisms. In scenarios where another operator (Bill) or a computerized system was involved, I rated Clark slightly less blameworthy because the final outcome depended on an additional, independent factor beyond his control. However, I still held him responsible to a significant degree since his initial action of flipping the switch was a necessary step that set the potential harm in motion.",ROBOT_00EC182E,low,trolley,CH-DIV-CC
05/03/2026 13:03,05/03/2026 13:03,100,25,True,,ROBOT_181FA0F9,EN,1,I CONSENT to participate in this study,8,8,10,9,9,15,8,5,10,9,9,15,4,4,2,,,,,,,,,,,,,,,,63,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister before selling it to Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,4,3,3,8,7,6,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings for Clark's blameworthiness were most influenced by the extent of his direct causal role in the harm and the mental state of Bill.

Specifically, Clark's",ROBOT_181FA0F9,low,firework,DIV-CC-CH
05/03/2026 13:03,05/03/2026 13:04,100,41,True,,ROBOT_9024F4EF,EN,1,I CONSENT to participate in this study,8,9,4,8,8,4,7,7,3,9,9,6,3,4,0,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister before selling it to Bill.,I actually think that Clark is roughly equally morally blameworthy in both stories.,,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was whether he had a choice to withhold his enabling action — specifically, whether arming the canister was optional versus required by store policy. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness compared to Bill's, since Bill was the proximate cause of the harm, but Clark's voluntary decision to arm the canister despite knowing the likely outcome meant he remained highly blameworthy regardless. In the brain-injury scenario, Clark's blameworthiness increased because Bill's reduced moral agency effectively made Clark more of a direct cause, as he knowingly enabled someone incapable of responsible decision-making.",ROBOT_9024F4EF,low,firework,DIV-CH-CC
05/03/2026 13:04,05/03/2026 13:05,100,37,True,,ROBOT_6E0386E1,EN,1,I CONSENT to participate in this study,7,8,8,8,9,10,9,9,15,9,9,20,2,4,2,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,8,7,8,6,5,7,6,9,8,7,8,9,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by his awareness of the risks and the fact that he directly enabled the dangerous situation despite clear warnings. The presence of another decision-maker, like Bill, in the scenario did affect my perception of Clark's responsibility, as it somewhat divided the accountability; however, I still viewed Clark as significantly responsible since he facilitated the initial condition leading to the harm, especially when knowing the potential consequences.",ROBOT_6E0386E1,low,firework,CH-DIV-CC
05/03/2026 13:05,05/03/2026 13:05,100,15,True,,ROBOT_D9B9DDA1,EN,1,I CONSENT to participate in this study,6,5,3,8,7,7,7,6,5,8,8,10,3,3,0,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the level of control he had over the situation and the information available to him about potential harm. The presence of another decision-maker, Bill, did somewhat reduce Clark's perceived responsibility in scenarios where Bill's actions were more autonomous, as it introduced shared accountability. However, when Bill's capacity to understand consequences was impaired, as in the brain injury scenario, I felt Clark bore more responsibility due to his awareness of the risk and decision to arm the canister despite this knowledge.",ROBOT_D9B9DDA1,high,firework,DIV-CC-CH
05/03/2026 13:05,05/03/2026 13:05,100,30,True,,ROBOT_09DDE00B,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,8,7,4,8,7,5,7,6,3,9,8,7,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,4,5,3,8,7,7,6,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"Yes, the presence and timing of another decision-maker between Clark's action and the outcome significantly influenced my ratings. Clark's blameworthiness was higher when his action directly initiated a",ROBOT_09DDE00B,low,trolley,DIV-CH-CC
05/03/2026 13:05,05/03/2026 13:06,100,32,True,,ROBOT_DAAD33B6,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,7,7,2,8,8,3,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the probable harm combined with his choice to prioritize financial gain over the workman's safety—he knowingly accepted a 75% risk of serious harm for $2,000. The presence of another decision-maker (Bill or the mechanism) did somewhat reduce Clark's blameworthiness relative to that second agent, since Bill retained full moral agency and could have chosen differently, partially shifting responsibility onto him. However, Clark remained substantially blameworthy because he deliberately set the harmful chain of events in motion with full knowledge of the likely outcome, making the intervening agent's action a foreseeable rather than independent cause.",ROBOT_DAAD33B6,high,trolley,CC-CH-DIV
05/03/2026 13:06,05/03/2026 13:07,100,13,True,,ROBOT_3B376DEC,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,5,2,7,6,3,6,5,2,7,6,3,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,6,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were primarily influenced by the level of control he had over the outcome and the foreseeability of harm based on the probability estimates provided. The presence of another decision-maker, like Bill, slightly reduced Clark's perceived responsibility compared to the scenario with the computerized mechanism, as the human element introduced an additional layer of independent decision-making that Clark could not control. However, I still held Clark accountable to a significant degree because he knowingly took the initial action that set the potential harm in motion, especially with a high probability (75%) of a negative outcome.",ROBOT_3B376DEC,high,trolley,DIV-CH-CC
05/03/2026 13:07,05/03/2026 13:07,100,37,True,,ROBOT_EFAD70E0,EN,1,I CONSENT to participate in this study,9,9,7,9,9,7,9,9,7,9,9,10,1,1,0,,,,,,,,,,,,,,,,63,True,True,True,,,,,,,,,,,,,,,,5,5,47,7,6,7,4,3,5,3,8,7,7,6,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,The most significant factor influencing my blameworthiness ratings for Clark across the scenarios was his clear knowledge of the high probability of harm and his voluntary decision to enable or directly participate in the dangerous,ROBOT_EFAD70E0,low,firework,CH-DIV-CC
05/03/2026 13:07,05/03/2026 13:08,100,39,True,,ROBOT_6495287F,EN,1,I CONSENT to participate in this study,8,9,5,8,8,5,8,8,4,9,9,7,3,4,0,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's knowledge of the likely harm combined with his voluntary choice to arm/activate the canister for personal financial gain, despite having the option not to. The presence of another decision-maker (Bill) did modestly reduce Clark's blameworthiness in the remote-activation scenario, since both parties simultaneously and independently chose to trigger the harm, making Clark more of a co-conspirator than a sole enabler. However, when Bill had a brain injury and lacked full agency, Clark's blameworthiness increased because he was essentially the only competent decision-maker in the chain, making him more directly responsible for the foreseeable outcome.",ROBOT_6495287F,low,firework,CH-DIV-CC
05/03/2026 13:08,05/03/2026 13:09,100,53,True,,ROBOT_CC6A85D1,EN,1,I CONSENT to participate in this study,9,9,15,9,9,20,8,9,10,9,9,30,1,3,0,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,6,7,6,5,6,7,5,8,9,7,8,8,9,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The primary influence on my ratings of Clark's blameworthiness was his awareness of the potential harm and his active role in enabling Bill to access the dangerous materials despite clear warnings. The presence of another decision-maker, Bill, did affect how responsible I felt Clark was, as I considered the extent to which each individual's choices led to the outcome; however, Clark's ability to prevent the harm by refusing to arm the canister or alert authorities placed significant moral responsibility on him.",ROBOT_CC6A85D1,high,firework,DIV-CC-CH
